{'STAT2HEADER': 'STAT2HEADER', 'STAT2HEADER_ENVIRON': 'environ({\'SHELL\': \'/bin/bash\', \'CONDA_EXE\': \'/home/domain/silwer/prog/miniconda3/bin/conda\', \'_CE_M\': \'\', \'JUPYTERHUB_SERVICE_URL\': \'http://127.0.0.1:48033/user/silwer/\', \'LANGUAGE\': \'en_US:en\', \'JUPYTERHUB_API_TOKEN\': \'66c9a24f3ddb40179865df79f6369700\', \'JUPYTERHUB_BASE_URL\': \'/\', \'EDITOR\': \'vim\', \'ENV\': \'/usr/share/modules/init/profile.sh\', \'PWD\': \'/home/domain/data/silwer/orf2/imp/paper_final_4/run_0\', \'CONDA_PREFIX\': \'/home/domain/silwer/prog/miniconda3/envs/imp\', \'MODULESHOME\': \'/usr/share/modules\', \'JUPYTER_SERVER_URL\': \'http://127.0.0.1:48033/user/silwer/\', \'MANPATH\': \':\', \'JUPYTERHUB_SERVER_NAME\': \'\', \'LINES\': \'56\', \'HOME\': \'/home/domain/silwer\', \'LANG\': \'en_US.UTF-8\', \'LS_COLORS\': \'no=00;38;5;244:rs=0:di=00;38;5;33:ln=01;38;5;37:mh=00:pi=48;5;230;38;5;136;01:so=48;5;230;38;5;136;01:do=48;5;230;38;5;136;01:bd=48;5;230;38;5;244;01:cd=48;5;230;38;5;244;01:or=48;5;235;38;5;160:su=48;5;160;38;5;230:sg=48;5;136;38;5;230:ca=30;41:tw=48;5;64;38;5;230:ow=48;5;235;38;5;33:st=48;5;33;38;5;230:ex=01;38;5;64:*.tar=00;38;5;61:*.tgz=01;38;5;61:*.arj=01;38;5;61:*.taz=01;38;5;61:*.lzh=01;38;5;61:*.lzma=01;38;5;61:*.tlz=01;38;5;61:*.txz=01;38;5;61:*.zip=01;38;5;61:*.z=01;38;5;61:*.Z=01;38;5;61:*.dz=01;38;5;61:*.gz=01;38;5;61:*.lz=01;38;5;61:*.xz=01;38;5;61:*.bz2=01;38;5;61:*.bz=01;38;5;61:*.tbz=01;38;5;61:*.tbz2=01;38;5;61:*.tz=01;38;5;61:*.deb=01;38;5;61:*.rpm=01;38;5;61:*.jar=01;38;5;61:*.rar=01;38;5;61:*.ace=01;38;5;61:*.zoo=01;38;5;61:*.cpio=01;38;5;61:*.7z=01;38;5;61:*.rz=01;38;5;61:*.apk=01;38;5;61:*.jpg=00;38;5;136:*.JPG=00;38;5;136:*.jpeg=00;38;5;136:*.gif=00;38;5;136:*.bmp=00;38;5;136:*.pbm=00;38;5;136:*.pgm=00;38;5;136:*.ppm=00;38;5;136:*.tga=00;38;5;136:*.xbm=00;38;5;136:*.xpm=00;38;5;136:*.tif=00;38;5;136:*.tiff=00;38;5;136:*.png=00;38;5;136:*.svg=00;38;5;136:*.svgz=00;38;5;136:*.mng=00;38;5;136:*.pcx=00;38;5;136:*.dl=00;38;5;136:*.xcf=00;38;5;136:*.xwd=00;38;5;136:*.yuv=00;38;5;136:*.cgm=00;38;5;136:*.emf=00;38;5;136:*.eps=00;38;5;136:*.CR2=00;38;5;136:*.ico=00;38;5;136:*.tex=01;38;5;245:*.rdf=01;38;5;245:*.owl=01;38;5;245:*.n3=01;38;5;245:*.ttl=01;38;5;245:*.nt=01;38;5;245:*.torrent=01;38;5;245:*Makefile=01;38;5;245:*Rakefile=01;38;5;245:*build.xml=01;38;5;245:*rc=01;38;5;245:*1=01;38;5;245:*.nfo=01;38;5;245:*README=01;38;5;245:*README.txt=01;38;5;245:*readme.txt=01;38;5;245:*README.md=01;38;5;245:*README.markdown=01;38;5;245:*ini=01;38;5;245:*yml=01;38;5;245:*cfg=01;38;5;245:*conf=01;38;5;245:*.log=00;38;5;240:*.bak=00;38;5;240:*.aux=00;38;5;240:*.bbl=00;38;5;240:*.blg=00;38;5;240:*~=00;38;5;240:*#=00;38;5;240:*.part=00;38;5;240:*.incomplete=00;38;5;240:*.swp=00;38;5;240:*.tmp=00;38;5;240:*.temp=00;38;5;240:*.o=00;38;5;240:*.pyc=00;38;5;240:*.class=00;38;5;240:*.cache=00;38;5;240:*.aac=00;38;5;166:*.au=00;38;5;166:*.flac=00;38;5;166:*.mid=00;38;5;166:*.midi=00;38;5;166:*.mka=00;38;5;166:*.mp3=00;38;5;166:*.mpc=00;38;5;166:*.ogg=00;38;5;166:*.ra=00;38;5;166:*.wav=00;38;5;166:*.m4a=00;38;5;166:*.axa=00;38;5;166:*.oga=00;38;5;166:*.spx=00;38;5;166:*.xspf=00;38;5;166:*.mov=01;38;5;166:*.mpg=01;38;5;166:*.mpeg=01;38;5;166:*.m2v=01;38;5;166:*.mkv=01;38;5;166:*.ogm=01;38;5;166:*.mp4=01;38;5;166:*.m4v=01;38;5;166:*.mp4v=01;38;5;166:*.vob=01;38;5;166:*.qt=01;38;5;166:*.nuv=01;38;5;166:*.wmv=01;38;5;166:*.asf=01;38;5;166:*.rm=01;38;5;166:*.rmvb=01;38;5;166:*.flc=01;38;5;166:*.avi=01;38;5;166:*.fli=01;38;5;166:*.flv=01;38;5;166:*.gl=01;38;5;166:*.m2ts=01;38;5;166:*.axv=01;38;5;166:*.anx=01;38;5;166:*.ogv=01;38;5;166:*.ogx=01;38;5;166:\', \'JPY_API_TOKEN\': \'66c9a24f3ddb40179865df79f6369700\', \'COLUMNS\': \'258\', \'CONDA_PROMPT_MODIFIER\': \'(imp) \', \'JUPYTERHUB_SERVICE_PREFIX\': \'/user/silwer/\', \'PYDEVD_USE_FRAME_EVAL\': \'NO\', \'JUPYTERHUB_OAUTH_CALLBACK_URL\': \'/user/silwer/oauth_callback\', \'JUPYTERHUB_SINGLEUSER_APP\': \'jupyter_server.serverapp.ServerApp\', \'X3DNA\': \'/home/domain/silwer/prog/x3dna-v2.1\', \'LESSCLOSE\': \'/usr/bin/lesspipe %s %s\', \'MODULEPATH_modshare\': \'/etc/environment-modules/modules:1:/usr/share/modules/$MODULE_VERSION/modulefiles:1:/usr/share/modules/modulefiles:1:/usr/share/modules/versions:1\', \'JUPYTER_SERVER_ROOT\': \'/home/domain/silwer/work/jupyter\', \'TERM\': \'xterm\', \'__GL_SHADER_DISK_CACHE\': \'0\', \'_CE_CONDA\': \'\', \'LESSOPEN\': \'| /usr/bin/lesspipe %s\', \'USER\': \'silwer\', \'CONDA_SHLVL\': \'1\', \'LOADEDMODULES\': \'\', \'SHLVL\': \'1\', \'PYXTERM_DIMENSIONS\': \'80x25\', \'BASH_ENV\': \'/usr/share/modules/init/bash\', \'JUPYTERHUB_API_URL\': \'http://127.0.0.1:8081/hub/api\', \'LC_MESSAGES\': \'en_US.UTF-8\', \'JUPYTERHUB_CLIENT_ID\': \'jupyterhub-user-silwer\', \'JUPYTERHUB_OAUTH_SCOPES\': \'["access:servers!server=silwer/", "access:servers!user=silwer"]\', \'JUPYTERHUB_HOST\': \'\', \'CONDA_PYTHON_EXE\': \'/home/domain/silwer/prog/miniconda3/bin/python\', \'LC_CTYPE\': \'en_US.UTF-8\', \'CONDA_DEFAULT_ENV\': \'imp\', \'LC_COLLATE\': \'en_US.UTF-8\', \'XDG_DATA_DIRS\': \'/usr/local/share:/usr/share:/var/lib/snapd/desktop\', \'BROWSER\': \'chromium-browser\', \'PATH\': \'/home/domain/silwer/prog/miniconda3/envs/imp/bin:/home/domain/silwer/.cargo/bin:/home/domain/silwer/yandex-cloud/bin:/home/domain/silwer/prog/miniconda3/condabin:/home/domain/silwer/Gabedit64:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/snap/bin:/home/domain/silwer/prog/x3dna-v2.1/bin:/home/domain/silwer/Gabedit64:/home/domain/silwer/Downloads/cctbx_build/bin:/usr/lib/python2.7/dist-packages/AutoDockTools/Utilities24:/home/domain/silwer/.local/bin\', \'MODULEPATH\': \'/etc/environment-modules/modules:/usr/share/modules/versions:/usr/share/modules/$MODULE_VERSION/modulefiles:/usr/share/modules/modulefiles:/home/domain/data/prog/modules\', \'JUPYTERHUB_USER\': \'silwer\', \'JUPYTERHUB_ACTIVITY_URL\': \'http://127.0.0.1:8081/hub/api/users/silwer/activity\', \'OLDPWD\': \'/home/domain/data/silwer/orf2/imp\', \'MODULES_CMD\': \'/usr/lib/x86_64-linux-gnu/modulecmd.tcl\', \'BASH_FUNC_switchml%%\': \'() {  typeset swfound=1;\\n if [ "${MODULES_USE_COMPAT_VERSION:-0}" = \\\'1\\\' ]; then\\n typeset swname=\\\'main\\\';\\n if [ -e /usr/lib/x86_64-linux-gnu/modulecmd.tcl ]; then\\n typeset swfound=0;\\n unset MODULES_USE_COMPAT_VERSION;\\n fi;\\n else\\n typeset swname=\\\'compatibility\\\';\\n if [ -e /usr/lib/x86_64-linux-gnu/modulecmd-compat ]; then\\n typeset swfound=0;\\n MODULES_USE_COMPAT_VERSION=1;\\n export MODULES_USE_COMPAT_VERSION;\\n fi;\\n fi;\\n if [ $swfound -eq 0 ]; then\\n echo "Switching to Modules $swname version";\\n source /usr/share/modules/init/bash;\\n else\\n echo "Cannot switch to Modules $swname version, command not found";\\n return 1;\\n fi\\n}\', \'BASH_FUNC_module%%\': \'() {  _module_raw "$@" 2>&1\\n}\', \'BASH_FUNC__module_raw%%\': \'() {  unset _mlshdbg;\\n if [ "${MODULES_SILENT_SHELL_DEBUG:-0}" = \\\'1\\\' ]; then\\n case "$-" in \\n *v*x*)\\n set +vx;\\n _mlshdbg=\\\'vx\\\'\\n ;;\\n *v*)\\n set +v;\\n _mlshdbg=\\\'v\\\'\\n ;;\\n *x*)\\n set +x;\\n _mlshdbg=\\\'x\\\'\\n ;;\\n *)\\n _mlshdbg=\\\'\\\'\\n ;;\\n esac;\\n fi;\\n unset _mlre _mlIFS;\\n if [ -n "${IFS+x}" ]; then\\n _mlIFS=$IFS;\\n fi;\\n IFS=\\\' \\\';\\n for _mlv in ${MODULES_RUN_QUARANTINE:-};\\n do\\n if [ "${_mlv}" = "${_mlv##*[!A-Za-z0-9_]}" -a "${_mlv}" = "${_mlv#[0-9]}" ]; then\\n if [ -n "`eval \\\'echo ${\\\'$_mlv\\\'+x}\\\'`" ]; then\\n _mlre="${_mlre:-}${_mlv}_modquar=\\\'`eval \\\'echo ${\\\'$_mlv\\\'}\\\'`\\\' ";\\n fi;\\n _mlrv="MODULES_RUNENV_${_mlv}";\\n _mlre="${_mlre:-}${_mlv}=\\\'`eval \\\'echo ${\\\'$_mlrv\\\':-}\\\'`\\\' ";\\n fi;\\n done;\\n if [ -n "${_mlre:-}" ]; then\\n eval `eval ${_mlre}/usr/bin/tclsh8.6 /usr/lib/x86_64-linux-gnu/modulecmd.tcl bash \\\'"$@"\\\'`;\\n else\\n eval `/usr/bin/tclsh8.6 /usr/lib/x86_64-linux-gnu/modulecmd.tcl bash "$@"`;\\n fi;\\n _mlstatus=$?;\\n if [ -n "${_mlIFS+x}" ]; then\\n IFS=$_mlIFS;\\n else\\n unset IFS;\\n fi;\\n unset _mlre _mlv _mlrv _mlIFS;\\n if [ -n "${_mlshdbg:-}" ]; then\\n set -$_mlshdbg;\\n fi;\\n unset _mlshdbg;\\n return $_mlstatus\\n}\', \'_\': \'/home/domain/silwer/prog/miniconda3/envs/imp/bin/mpirun\', \'ZES_ENABLE_SYSMAN\': \'1\', \'HYDI_CONTROL_FD\': \'7\', \'GFORTRAN_UNBUFFERED_PRECONNECTED\': \'y\', \'MPIR_CVAR_CH3_INTERFACE_HOSTNAME\': \'ripper\', \'MPI_LOCALNRANKS\': \'20\', \'MPI_LOCALRANKID\': \'19\', \'PMI_RANK\': \'19\', \'PMI_FD\': \'83\', \'PMI_SIZE\': \'20\'})', 'STAT2HEADER_IMP_VERSIONS': "{'IMP_VERSION': '2.18.0', 'PMI_VERSION': '2.18.0'}", 0: 'ReplicaExchange_SwapSuccessRatio', 1: 'ReplicaExchange_MinTempFrequency', 2: 'ReplicaExchange_MaxTempFrequency', 3: 'ReplicaExchange_CurrentTemp', 4: 'score'} 
{0: '0', 1: '0', 2: '0', 3: '2.4999999999999956', 4: 1823.6819096660047} 
{0: '0.6347072879330944', 1: '0.0', 2: '0.0', 3: '2.3822964177230292', 4: 1661.6503008795653} 
{0: '0.6348163630934608', 1: '0.0', 2: '0.0', 3: '2.4999999999999956', 4: 1659.9189976029727} 
{0: '0.6346268656716418', 1: '0.0', 2: '0.0', 3: '2.4999999999999956', 4: 1645.1012513702776} 
{0: '0.6344374813488511', 1: '0.0', 2: '0.0', 3: '2.4999999999999956', 4: 1649.0856676712856} 
{0: '0.6342482100238663', 1: '0.0', 2: '0.0', 3: '2.4999999999999956', 4: 1650.2099254675982} 
{0: '0.6340590515955861', 1: '0.0', 2: '0.0', 3: '2.4999999999999956', 4: 1630.7722106879164} 
{0: '0.6338700059630292', 1: '0.0', 2: '0.0', 3: '2.4999999999999956', 4: 1603.05153571993} 
{0: '0.6339791356184798', 1: '0.0', 2: '0.0', 3: '2.3822964177230292', 4: 1663.1233503608196} 
{0: '0.6337902264600715', 1: '0.0', 2: '0.0', 3: '2.3822964177230292', 4: 1625.8766057876392} 
{0: '0.6338993148644623', 1: '0.0', 2: '0.0', 3: '2.4999999999999956', 4: 1625.679788618698} 
{0: '0.6337105419892793', 1: '0.0', 2: '0.0', 3: '2.4999999999999956', 4: 1638.7502070785333} 
{0: '0.6338195891634415', 1: '0.0', 2: '0.0', 3: '2.3822964177230292', 4: 1653.8164664392614} 
{0: '0.6336309523809524', 1: '0.0', 2: '0.0', 3: '2.3822964177230292', 4: 1574.9188268549806} 
{0: '0.6334424278488545', 1: '0.0', 2: '0.0', 3: '2.3822964177230292', 4: 1621.470379710411} 
{0: '0.6335514574657942', 1: '0.0', 2: '0.0', 3: '2.270134488758395', 4: 1624.2797608931592} 
{0: '0.6336604222420458', 1: '0.0', 2: '0.0', 3: '2.163253304127454', 4: 1601.9942331538107} 
{0: '0.633769322235434', 1: '0.0', 2: '0.0', 3: '2.0614042388201397', 4: 1619.8115027970412} 
{0: '0.6338781575037147', 1: '0.0', 2: '0.0', 3: '1.9643503734481182', 4: 1596.3334445925311} 
{0: '0.6336898395721925', 1: '0.0', 2: '0.0', 3: '1.9643503734481182', 4: 1613.2949314503223} 
{0: '0.6337986337986338', 1: '0.0', 2: '0.0', 3: '2.0614042388201397', 4: 1614.721952592618} 
{0: '0.6339073634204275', 1: '0.0', 2: '0.0', 3: '2.163253304127454', 4: 1652.3416080185852} 
{0: '0.6340160284951024', 1: '0.0', 2: '0.0', 3: '2.270134488758395', 4: 1609.927444856462} 
{0: '0.6341246290801187', 1: '0.0', 2: '0.0', 3: '2.3822964177230292', 4: 1652.951289330419} 
{0: '0.6339365173539009', 1: '0.0', 2: '0.0', 3: '2.3822964177230292', 4: 1621.1256787315292} 
{0: '0.6340450771055753', 1: '0.0', 2: '0.0', 3: '2.270134488758395', 4: 1642.1584345600756} 
{0: '0.6341535724873999', 1: '0.0', 2: '0.0', 3: '2.163253304127454', 4: 1662.2579502008853} 
{0: '0.6339656194427978', 1: '0.0', 2: '0.0', 3: '2.163253304127454', 4: 1601.1022194544912} 
{0: '0.6340740740740741', 1: '0.0', 2: '0.0', 3: '2.270134488758395', 4: 1604.0284946392371} 
{0: '0.6338862559241706', 1: '0.0', 2: '0.0', 3: '2.270134488758395', 4: 1625.830499889118} 
{0: '0.6339946698252887', 1: '0.0', 2: '0.0', 3: '2.163253304127454', 4: 1609.9318323031357} 
{0: '0.6341030195381883', 1: '0.0', 2: '0.0', 3: '2.0614042388201397', 4: 1620.1461992956708} 
{0: '0.6339153595738384', 1: '0.0', 2: '0.0', 3: '2.0614042388201397', 4: 1624.4022217178594} 
{0: '0.6340236686390532', 1: '0.0', 2: '0.0', 3: '2.163253304127454', 4: 1618.0401178320255} 
{0: '0.6338361431529134', 1: '0.0', 2: '0.0', 3: '2.163253304127454', 4: 1643.6145403049095} 
{0: '0.6336487285629805', 1: '0.0', 2: '0.0', 3: '2.163253304127454', 4: 1653.740004142556} 
{0: '0.6337570203960982', 1: '0.0', 2: '0.0', 3: '2.270134488758395', 4: 1621.3122148994569} 
{0: '0.6338652482269503', 1: '0.0', 2: '0.0', 3: '2.3822964177230292', 4: 1673.7753405237318} 
{0: '0.63397341211226', 1: '0.0', 2: '0.0', 3: '2.4999999999999956', 4: 1637.54021816797} 
{0: '0.6337861783815711', 1: '0.0', 2: '0.0', 3: '2.4999999999999956', 4: 1663.1864754099445} 
{0: '0.6335990552111013', 1: '0.0', 2: '0.0', 3: '2.4999999999999956', 4: 1631.1311177439893} 
{0: '0.6334120425029516', 1: '0.0', 2: '0.0', 3: '2.4999999999999956', 4: 1671.5784125048858} 
{0: '0.6335202124520507', 1: '0.0', 2: '0.0', 3: '2.3822964177230292', 4: 1644.0846360760452} 
{0: '0.6336283185840708', 1: '0.0', 2: '0.0', 3: '2.270134488758395', 4: 1618.0798596942682} 
{0: '0.6337363609554704', 1: '0.0', 2: '0.0', 3: '2.163253304127454', 4: 1600.5704698065688} 
{0: '0.6338443396226415', 1: '0.0', 2: '0.0', 3: '2.0614042388201397', 4: 1627.7575751280058} 
{0: '0.6339522546419099', 1: '0.0', 2: '0.0', 3: '1.9643503734481182', 4: 1569.4944715804636} 
{0: '0.6340601060695344', 1: '0.0', 2: '0.0', 3: '1.8718659431273421', 4: 1598.9857601429774} 
{0: '0.6341678939617084', 1: '0.0', 2: '0.0', 3: '1.7837358123080058', 4: 1584.5904374593051} 
{0: '0.6342756183745583', 1: '0.0', 2: '0.0', 3: '1.6997549743302591', 4: 1581.6284882698724} 
{0: '0.6343832793641448', 1: '0.0', 2: '0.0', 3: '1.6197280745415532', 4: 1607.6345574073061} 
{0: '0.6344908769864627', 1: '0.0', 2: '0.0', 3: '1.5434689558663075', 4: 1565.5829690359697} 
{0: '0.6345984112974404', 1: '0.0', 2: '0.0', 3: '1.4708002257708062', 4: 1559.3836073367493} 
{0: '0.6347058823529412', 1: '0.0', 2: '0.0', 3: '1.401552843616008', 4: 1563.3912013872057} 
{0: '0.6345192590414584', 1: '0.0', 2: '0.0', 3: '1.401552843616008', 4: 1590.084928283779} 
{0: '0.6346266901822457', 1: '0.0', 2: '0.0', 3: '1.4708002257708062', 4: 1547.7852215178914} 
{0: '0.6344401998236849', 1: '0.0', 2: '0.0', 3: '1.4708002257708062', 4: 1576.3804617466692} 
{0: '0.6345475910693302', 1: '0.0', 2: '0.0', 3: '1.401552843616008', 4: 1564.311897689633} 
{0: '0.6343612334801763', 1: '0.0', 2: '0.0', 3: '1.401552843616008', 4: 1558.2507559351948} 
{0: '0.6344685848502643', 1: '0.0', 2: '0.0', 3: '1.4708002257708062', 4: 1580.109105855945} 
{0: '0.6345758732022307', 1: '0.0', 2: '0.0', 3: '1.5434689558663075', 4: 1593.47003189124} 
{0: '0.6346830985915493', 1: '0.0', 2: '0.0', 3: '1.6197280745415532', 4: 1602.4401648341131} 
{0: '0.6347902610736287', 1: '0.0', 2: '0.0', 3: '1.6997549743302591', 4: 1595.6133319522703} 
{0: '0.6348973607038123', 1: '0.0', 2: '0.0', 3: '1.7837358123080058', 4: 1604.9633211187543} 
{0: '0.635004397537379', 1: '0.0', 2: '0.0', 3: '1.8718659431273421', 4: 1628.7943064416409} 
{0: '0.6351113716295428', 1: '0.0', 2: '0.0', 3: '1.9643503734481182', 4: 1614.5634577377853} 
{0: '0.6352182830354527', 1: '0.0', 2: '0.0', 3: '2.0614042388201397', 4: 1611.9123471337143} 
{0: '0.6353251318101933', 1: '0.0', 2: '0.0', 3: '2.163253304127454', 4: 1601.9237441030427} 
{0: '0.6354319180087847', 1: '0.0', 2: '0.0', 3: '2.270134488758395', 4: 1610.0221146592673} 
{0: '0.6355386416861827', 1: '0.0', 2: '0.0', 3: '2.3822964177230292', 4: 1621.3991258019792} 
{0: '0.6353526485220954', 1: '0.0', 2: '0.0', 3: '2.3822964177230292', 4: 1625.2893042341752} 
{0: '0.6354593329432416', 1: '0.0', 2: '0.0', 3: '2.270134488758395', 4: 1619.187644741049} 
{0: '0.6355659549575899', 1: '0.0', 2: '0.0', 3: '2.163253304127454', 4: 1622.292333759812} 
{0: '0.6356725146198831', 1: '0.0', 2: '0.0', 3: '2.0614042388201397', 4: 1583.6413011841905} 
{0: '0.6357790119847998', 1: '0.0', 2: '0.0', 3: '1.9643503734481182', 4: 1612.090028556084} 
{0: '0.635885447106955', 1: '0.0', 2: '0.0', 3: '1.8718659431273421', 4: 1598.609363604517} 
{0: '0.635699678644464', 1: '0.0', 2: '0.0', 3: '1.8718659431273421', 4: 1597.4023941548053} 
{0: '0.6358060747663551', 1: '0.0', 2: '0.0', 3: '1.9643503734481182', 4: 1619.122462978783} 
{0: '0.6359124087591241', 1: '0.0', 2: '0.0', 3: '2.0614042388201397', 4: 1579.191430400007} 
{0: '0.6357267950963222', 1: '0.0', 2: '0.0', 3: '2.0614042388201397', 4: 1611.6750701382039} 
{0: '0.6358330901663263', 1: '0.0', 2: '0.0', 3: '1.9643503734481182', 4: 1616.2895606853158} 
{0: '0.6359393232205367', 1: '0.0', 2: '0.0', 3: '1.8718659431273421', 4: 1606.8028075535633} 
{0: '0.6357538641003208', 1: '0.0', 2: '0.0', 3: '1.8718659431273421', 4: 1597.6120308802197} 
{0: '0.6358600583090379', 1: '0.0', 2: '0.0', 3: '1.9643503734481182', 4: 1615.271734842662} 
{0: '0.635966190614981', 1: '0.0', 2: '0.0', 3: '2.0614042388201397', 4: 1620.6516657328302} 
{0: '0.6360722610722611', 1: '0.0', 2: '0.0', 3: '2.163253304127454', 4: 1623.9476383271249} 
{0: '0.6361782697349257', 1: '0.0', 2: '0.0', 3: '2.270134488758395', 4: 1606.3053972983403} 
{0: '0.6359930110658125', 1: '0.0', 2: '0.0', 3: '2.270134488758395', 4: 1626.7145865016362} 
{0: '0.636098981077147', 1: '0.0', 2: '0.0', 3: '2.163253304127454', 4: 1593.5462837886266} 
{0: '0.6362048894062864', 1: '0.0', 2: '0.0', 3: '2.0614042388201397', 4: 1615.0420178409083} 
{0: '0.6363107361070701', 1: '0.0', 2: '0.0', 3: '1.9643503734481182', 4: 1577.599312912457} 
{0: '0.6364165212332752', 1: '0.0', 2: '0.0', 3: '1.8718659431273421', 4: 1626.2170973151349} 
{0: '0.6362314626344868', 1: '0.0', 2: '0.0', 3: '1.8718659431273421', 4: 1589.8724044757998} 
{0: '0.6360465116279069', 1: '0.0', 2: '0.0', 3: '1.8718659431273421', 4: 1598.5326463003073} 
{0: '0.6361522813135716', 1: '0.0', 2: '0.0', 3: '1.7837358123080058', 4: 1579.457217006196} 
{0: '0.6362579895409646', 1: '0.0', 2: '0.0', 3: '1.6997549743302591', 4: 1582.0397148744046} 
{0: '0.6360731919837351', 1: '0.0', 2: '0.0', 3: '1.6997549743302591', 4: 1608.6706523041344} 
{0: '0.6361788617886179', 1: '0.0', 2: '0.0', 3: '1.7837358123080058', 4: 1578.908283137368} 
{0: '0.6359941944847606', 1: '0.0', 2: '0.0', 3: '1.7837358123080058', 4: 1609.0229381664244} 
{0: '0.6360998258850842', 1: '0.0', 2: '0.0', 3: '1.6997549743302591', 4: 1594.4943619844817} 
{0: '0.635915288656803', 1: '0.0', 2: '0.0', 3: '1.6997549743302591', 4: 1587.9450625648874} 
{0: '0.6360208816705336', 1: '0.0', 2: '0.0', 3: '1.7837358123080058', 4: 1595.4810163367172} 
{0: '0.6358364743403885', 1: '0.0', 2: '0.0', 3: '1.7837358123080058', 4: 1588.6644527233145} 
{0: '0.6359420289855072', 1: '0.0', 2: '0.0', 3: '1.6997549743302591', 4: 1616.1027560595548} 
{0: '0.6357577513764127', 1: '0.0', 2: '0.0', 3: '1.6997549743302591', 4: 1610.1033341647426} 
{0: '0.6358632676709154', 1: '0.0', 2: '0.0', 3: '1.7837358123080058', 4: 1606.8413420521847} 
{0: '0.635968722849696', 1: '0.0', 2: '0.0', 3: '1.8718659431273421', 4: 1628.0579730452102} 
{0: '0.6360741169658367', 1: '0.0', 2: '0.0', 3: '1.9643503734481182', 4: 1629.1207127594294} 
{0: '0.6361794500723589', 1: '0.0', 2: '0.0', 3: '2.0614042388201397', 4: 1604.4824238794417} 
{0: '0.6362847222222222', 1: '0.0', 2: '0.0', 3: '2.163253304127454', 4: 1618.7545137398636} 
{0: '0.6363899334683252', 1: '0.0', 2: '0.0', 3: '2.270134488758395', 4: 1615.3361150794399} 
{0: '0.6362058993637941', 1: '0.0', 2: '0.0', 3: '2.270134488758395', 4: 1632.2508886848264} 
{0: '0.636311072564325', 1: '0.0', 2: '0.0', 3: '2.163253304127454', 4: 1654.3464652728017} 
{0: '0.6364161849710983', 1: '0.0', 2: '0.0', 3: '2.0614042388201397', 4: 1646.236650774492} 
{0: '0.6365212366368102', 1: '0.0', 2: '0.0', 3: '1.9643503734481182', 4: 1642.8521836091722} 
{0: '0.6363373772385904', 1: '0.0', 2: '0.0', 3: '1.9643503734481182', 4: 1606.2812407175236} 
{0: '0.6364423909904707', 1: '0.0', 2: '0.0', 3: '2.0614042388201397', 4: 1644.1023174351094} 
{0: '0.6365473441108545', 1: '0.0', 2: '0.0', 3: '2.163253304127454', 4: 1613.275642341826} 
{0: '0.6366522366522367', 1: '0.0', 2: '0.0', 3: '2.270134488758395', 4: 1648.1135404409736} 
{0: '0.6367570686670514', 1: '0.0', 2: '0.0', 3: '2.3822964177230292', 4: 1646.2854352964432} 
{0: '0.6368618402076723', 1: '0.0', 2: '0.0', 3: '2.4999999999999956', 4: 1624.2244098334697} 
{0: '0.6366782006920415', 1: '0.0', 2: '0.0', 3: '2.4999999999999956', 4: 1673.7051239156199} 
{0: '0.6364946670510233', 1: '0.0', 2: '0.0', 3: '2.4999999999999956', 4: 1675.325275687639} 
{0: '0.6363112391930835', 1: '0.0', 2: '0.0', 3: '2.4999999999999956', 4: 1667.9209481273979} 
{0: '0.6364160184384904', 1: '0.0', 2: '0.0', 3: '2.3822964177230292', 4: 1635.6262181781503} 
{0: '0.636520737327189', 1: '0.0', 2: '0.0', 3: '2.270134488758395', 4: 1632.9984574333314} 
{0: '0.6366253959113158', 1: '0.0', 2: '0.0', 3: '2.163253304127454', 4: 1621.4258256620592} 
{0: '0.6367299942429476', 1: '0.0', 2: '0.0', 3: '2.0614042388201397', 4: 1595.6741713279757} 
{0: '0.6368345323741007', 1: '0.0', 2: '0.0', 3: '1.9643503734481182', 4: 1616.2079401513156} 
{0: '0.6369390103567318', 1: '0.0', 2: '0.0', 3: '1.8718659431273421', 4: 1623.7091609387662} 
{0: '0.637043428242738', 1: '0.0', 2: '0.0', 3: '1.7837358123080058', 4: 1610.5923887823205} 
{0: '0.636860264519839', 1: '0.0', 2: '0.0', 3: '1.7837358123080058', 4: 1595.1391336116449} 
{0: '0.6369646450129347', 1: '0.0', 2: '0.0', 3: '1.8718659431273421', 4: 1632.5469184369115} 
{0: '0.6370689655172413', 1: '0.0', 2: '0.0', 3: '1.9643503734481182', 4: 1621.7275665884204} 
{0: '0.6371732260844585', 1: '0.0', 2: '0.0', 3: '2.0614042388201397', 4: 1616.8749824757515} 
{0: '0.6372774267662263', 1: '0.0', 2: '0.0', 3: '2.163253304127454', 4: 1607.1737303736572} 
{0: '0.6370944587998851', 1: '0.0', 2: '0.0', 3: '2.163253304127454', 4: 1597.9620774065456} 
{0: '0.6371986222732492', 1: '0.0', 2: '0.0', 3: '2.0614042388201397', 4: 1627.6925357995385} 
{0: '0.6370157819225251', 1: '0.0', 2: '0.0', 3: '2.0614042388201397', 4: 1605.157914491157} 
{0: '0.6368330464716007', 1: '0.0', 2: '0.0', 3: '2.0614042388201397', 4: 1601.0056233890955} 
{0: '0.6369371952968167', 1: '0.0', 2: '0.0', 3: '1.9643503734481182', 4: 1618.3642780184207} 
